"","X","type_code","freq_code","ref_period_id","ref_year","ref_month","period","reporter_code","reporter_iso","reporter_desc","flow_code","flow_desc","partner_code","partner_iso","partner_desc","partner2code","partner2iso","partner2desc","classification_code","classification_search_code","is_original_classification","cmd_code","cmd_desc","aggr_level","is_leaf","customs_code","customs_desc","mos_code","mot_code","mot_desc","qty_unit_code","qty_unit_abbr","qty","is_qty_estimated","alt_qty_unit_code","alt_qty_unit_abbr","alt_qty","is_alt_qty_estimated","net_wgt","is_net_wgt_estimated","gross_wgt","is_gross_wgt_estimated","cifvalue","fobvalue","primary_value","legacy_estimation_flag","is_reported","is_aggregate","wine_cd","std_net_wgt"
"1",8,"C","A",20230101,2023,52,2023,20,"AND","Andorra","X","Export",251,"FRA","France",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",2208.5,TRUE,-1,"N/A",0,FALSE,2208.5,FALSE,0,FALSE,NA,928913.182,928913.182,2,FALSE,TRUE,"22",9.80373195334001e-06
"2",9,"C","A",20230101,2023,52,2023,20,"AND","Andorra","X","Export",620,"PRT","Portugal",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",16.5,TRUE,-1,"N/A",0,FALSE,16.5,FALSE,0,FALSE,NA,5091.328,5091.328,2,FALSE,TRUE,"22",7.29365730375771e-08
"3",10,"C","A",20230101,2023,52,2023,20,"AND","Andorra","X","Export",724,"ESP","Spain",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",6196.7,TRUE,-1,"N/A",0,FALSE,6196.7,FALSE,0,FALSE,NA,456986.819,456986.819,2,FALSE,TRUE,"22",2.75082748984687e-05
"4",29,"C","A",20230101,2023,52,2023,28,"ATG","Antigua and Barbuda","X","Export",500,"MSR","Montserrat",0,"W00","World","H3","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",4176,FALSE,7,"l",4176,FALSE,4750.86,FALSE,0,FALSE,NA,46397.956,46397.956,0,FALSE,TRUE,"22",2.10898564711619e-05
"5",30,"C","A",20230101,2023,52,2023,28,"ATG","Antigua and Barbuda","X","Export",659,"KNA","Saint Kitts and Nevis",0,"W00","World","H3","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",48,FALSE,7,"l",48,FALSE,12.2,FALSE,0,FALSE,NA,14.815,14.815,0,FALSE,TRUE,"22",5.3847877720378e-08
"6",31,"C","A",20230101,2023,52,2023,28,"ATG","Antigua and Barbuda","X","Export",842,"USA","USA",0,"W00","World","H3","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",1,FALSE,7,"l",1,FALSE,6.83,FALSE,0,FALSE,NA,118.981,118.981,0,FALSE,TRUE,"22",3.00092047312247e-08
"7",70,"C","A",20230101,2023,52,2023,31,"AZE","Azerbaijan","X","Export",48,"BHR","Bahrain",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",108,FALSE,7,"l",108,FALSE,194.4,FALSE,0,FALSE,NA,820.8,820.8,0,FALSE,TRUE,"22",8.62675851393326e-07
"8",71,"C","A",20230101,2023,52,2023,31,"AZE","Azerbaijan","X","Export",76,"BRA","Brazil",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",41.75,FALSE,7,"l",41.75,FALSE,41.75,FALSE,0,FALSE,NA,195.4,195.4,0,FALSE,TRUE,"22",1.85027167632758e-07
"9",72,"C","A",20230101,2023,52,2023,31,"AZE","Azerbaijan","X","Export",100,"BGR","Bulgaria",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",2160,FALSE,7,"l",2160,FALSE,3600,FALSE,0,FALSE,NA,8226.61,8226.61,0,FALSE,TRUE,"22",1.5980922542615e-05
"10",73,"C","A",20230101,2023,52,2023,31,"AZE","Azerbaijan","X","Export",112,"BLR","Belarus",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",130941,FALSE,7,"l",130941,FALSE,201116,FALSE,0,FALSE,NA,302766.61,302766.61,0,FALSE,TRUE,"22",0.000892800165396545
"11",74,"C","A",20230101,2023,52,2023,31,"AZE","Azerbaijan","X","Export",124,"CAN","Canada",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",3.75,FALSE,7,"l",3.75,FALSE,9,FALSE,0,FALSE,NA,300,300,0,FALSE,TRUE,"22",3.96423370192065e-08
"12",75,"C","A",20230101,2023,52,2023,31,"AZE","Azerbaijan","X","Export",156,"CHN","China",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",16069.5,FALSE,7,"l",16069.5,FALSE,28924.6,FALSE,0,FALSE,NA,72445.2,72445.2,0,FALSE,TRUE,"22",0.000128402683805392
"13",76,"C","A",20230101,2023,52,2023,31,"AZE","Azerbaijan","X","Export",233,"EST","Estonia",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",10368,FALSE,7,"l",10368,FALSE,17696,FALSE,0,FALSE,NA,41787.38,41787.38,0,FALSE,TRUE,"22",7.85563293312752e-05
"14",77,"C","A",20230101,2023,52,2023,31,"AZE","Azerbaijan","X","Export",251,"FRA","France",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",192.2,FALSE,7,"l",192.2,FALSE,245,FALSE,0,FALSE,NA,1625.29,1625.29,0,FALSE,TRUE,"22",1.0873009637306e-06
"15",78,"C","A",20230101,2023,52,2023,31,"AZE","Azerbaijan","X","Export",276,"DEU","Germany",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",26579,FALSE,7,"l",26579,FALSE,33530.1,FALSE,0,FALSE,NA,39374.08,39374.08,0,FALSE,TRUE,"22",0.000148847564336406
"16",79,"C","A",20230101,2023,52,2023,31,"AZE","Azerbaijan","X","Export",348,"HUN","Hungary",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",90,FALSE,7,"l",90,FALSE,178,FALSE,0,FALSE,NA,1146.75,1146.75,0,FALSE,TRUE,"22",7.89872455299823e-07
"17",80,"C","A",20230101,2023,52,2023,31,"AZE","Azerbaijan","X","Export",368,"IRQ","Iraq",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",2592,FALSE,7,"l",2592,FALSE,4389.12,FALSE,0,FALSE,NA,3110.4,3110.4,0,FALSE,TRUE,"22",1.94840088795239e-05
"18",81,"C","A",20230101,2023,52,2023,31,"AZE","Azerbaijan","X","Export",392,"JPN","Japan",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",7713,FALSE,7,"l",7713,FALSE,12758.6,FALSE,0,FALSE,NA,40890.53,40890.53,0,FALSE,TRUE,"22",5.66380678756615e-05
"19",82,"C","A",20230101,2023,52,2023,31,"AZE","Azerbaijan","X","Export",398,"KAZ","Kazakhstan",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",1170,FALSE,7,"l",1170,FALSE,2166,FALSE,0,FALSE,NA,4140,4140,0,FALSE,TRUE,"22",9.61506461590257e-06
"20",83,"C","A",20230101,2023,52,2023,31,"AZE","Azerbaijan","X","Export",428,"LVA","Latvia",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",21384,FALSE,7,"l",21384,FALSE,34164.5,FALSE,0,FALSE,NA,45328.33,45328.33,0,FALSE,TRUE,"22",0.000151663812780413
"21",84,"C","A",20230101,2023,52,2023,31,"AZE","Azerbaijan","X","Export",504,"MAR","Morocco",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",36,FALSE,7,"l",36,FALSE,36,FALSE,0,FALSE,NA,120,120,0,FALSE,TRUE,"22",1.5950158668534e-07
"22",85,"C","A",20230101,2023,52,2023,31,"AZE","Azerbaijan","X","Export",512,"OMN","Oman",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",193.5,FALSE,7,"l",193.5,FALSE,374.1,FALSE,0,FALSE,NA,2599.2,2599.2,0,FALSE,TRUE,"22",1.66040574639348e-06
"23",86,"C","A",20230101,2023,52,2023,31,"AZE","Azerbaijan","X","Export",528,"NLD","Netherlands",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",9150,FALSE,7,"l",9150,FALSE,17135,FALSE,0,FALSE,NA,66827.2,66827.2,0,FALSE,TRUE,"22",7.60659204771011e-05
"24",87,"C","A",20230101,2023,52,2023,31,"AZE","Azerbaijan","X","Export",616,"POL","Poland",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",7141.5,FALSE,7,"l",7141.5,FALSE,11902.5,FALSE,0,FALSE,NA,16885.46,16885.46,0,FALSE,TRUE,"22",5.28376418149512e-05
"25",88,"C","A",20230101,2023,52,2023,31,"AZE","Azerbaijan","X","Export",643,"RUS","Russian Federation",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",2816530,FALSE,7,"l",2816530,FALSE,4658191,FALSE,0,FALSE,NA,5681714.31,5681714.31,0,FALSE,TRUE,"22",0.0206787877656071
"26",89,"C","A",20230101,2023,52,2023,31,"AZE","Azerbaijan","X","Export",702,"SGP","Singapore",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",22.5,FALSE,7,"l",22.5,FALSE,22.5,FALSE,0,FALSE,NA,120,120,0,FALSE,TRUE,"22",9.95719618522735e-08
"27",90,"C","A",20230101,2023,52,2023,31,"AZE","Azerbaijan","X","Export",724,"ESP","Spain",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",148.5,FALSE,7,"l",148.5,FALSE,277.2,FALSE,0,FALSE,NA,1699.31,1699.31,0,FALSE,TRUE,"22",1.23024421703614e-06
"28",91,"C","A",20230101,2023,52,2023,31,"AZE","Azerbaijan","X","Export",752,"SWE","Sweden",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",39,FALSE,7,"l",39,FALSE,66,FALSE,0,FALSE,NA,405.78,405.78,0,FALSE,TRUE,"22",2.92678530758823e-07
"29",92,"C","A",20230101,2023,52,2023,31,"AZE","Azerbaijan","X","Export",757,"CHE","Switzerland",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",112.5,FALSE,7,"l",112.5,FALSE,150,FALSE,0,FALSE,NA,882.35,882.35,0,FALSE,TRUE,"22",6.65573974164573e-07
"30",93,"C","A",20230101,2023,52,2023,31,"AZE","Azerbaijan","X","Export",792,"TUR","Türkiye",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",63931,FALSE,7,"l",63931,FALSE,82098.2,FALSE,0,FALSE,NA,238275.2,238275.2,0,FALSE,TRUE,"22",0.000364452602251582
"31",94,"C","A",20230101,2023,52,2023,31,"AZE","Azerbaijan","X","Export",795,"TKM","Turkmenistan",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",22.5,FALSE,7,"l",22.5,FALSE,38,FALSE,0,FALSE,NA,317.65,317.65,0,FALSE,TRUE,"22",1.68380049623573e-07
"32",95,"C","A",20230101,2023,52,2023,31,"AZE","Azerbaijan","X","Export",804,"UKR","Ukraine",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",15810,FALSE,7,"l",15810,FALSE,25384.8,FALSE,0,FALSE,NA,31803.6,31803.6,0,FALSE,TRUE,"22",0.000112688692251015
"33",96,"C","A",20230101,2023,52,2023,31,"AZE","Azerbaijan","X","Export",826,"GBR","United Kingdom",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",1023.75,FALSE,7,"l",1023.75,FALSE,2389.8,FALSE,0,FALSE,NA,6044.31,6044.31,0,FALSE,TRUE,"22",1.06085646186908e-05
"34",267,"C","A",20230101,2023,52,2023,32,"ARG","Argentina","X","Export",8,"ALB","Albania",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",22597.5,FALSE,7,"l",22597.5,FALSE,22597.5,FALSE,0,FALSE,NA,166431.42,166431.42,0,FALSE,TRUE,"22",0.000100315222377148
"35",268,"C","A",20230101,2023,52,2023,32,"ARG","Argentina","X","Export",24,"AGO","Angola",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",6924,FALSE,7,"l",6924,FALSE,6924,FALSE,0,FALSE,NA,37915.19,37915.19,0,FALSE,TRUE,"22",3.07369279459568e-05
"36",269,"C","A",20230101,2023,52,2023,32,"ARG","Argentina","X","Export",28,"ATG","Antigua and Barbuda",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",10998,FALSE,7,"l",10998,FALSE,10998,FALSE,0,FALSE,NA,55989.27,55989.27,0,FALSE,TRUE,"22",4.88223569511357e-05
"37",270,"C","A",20230101,2023,52,2023,32,"ARG","Argentina","X","Export",36,"AUS","Australia",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",660187,FALSE,7,"l",660187,FALSE,659056,FALSE,0,FALSE,NA,2597055.03,2597055.03,0,FALSE,TRUE,"22",0.00292570182436356
"38",271,"C","A",20230101,2023,52,2023,32,"ARG","Argentina","X","Export",40,"AUT","Austria",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",68673.3,FALSE,7,"l",68673.3,FALSE,68648.8,FALSE,0,FALSE,NA,454563.47,454563.47,0,FALSE,TRUE,"22",0.000304747602530853
"39",272,"C","A",20230101,2023,52,2023,32,"ARG","Argentina","X","Export",44,"BHS","Bahamas",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",36792,FALSE,7,"l",36792,FALSE,36673.2,FALSE,0,FALSE,NA,124522.5,124522.5,0,FALSE,TRUE,"22",0.000162800512766985
"40",273,"C","A",20230101,2023,52,2023,32,"ARG","Argentina","X","Export",48,"BHR","Bahrain",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",22572,FALSE,7,"l",22572,FALSE,22572,FALSE,0,FALSE,NA,77498,77498,0,FALSE,TRUE,"22",0.000100202021974685
"41",274,"C","A",20230101,2023,52,2023,32,"ARG","Argentina","X","Export",52,"BRB","Barbados",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",29308.5,FALSE,7,"l",29308.5,FALSE,29308.5,FALSE,0,FALSE,NA,167277.41,167277.41,0,FALSE,TRUE,"22",0.000130106904766386
"42",275,"C","A",20230101,2023,52,2023,32,"ARG","Argentina","X","Export",56,"BEL","Belgium",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",1212375,FALSE,7,"l",1212375,FALSE,1210775,FALSE,0,FALSE,NA,5202372.14,5202372.14,0,FALSE,TRUE,"22",0.00537491017127281
"43",276,"C","A",20230101,2023,52,2023,32,"ARG","Argentina","X","Export",68,"BOL","Bolivia (Plurinational State of)",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",203515.6,FALSE,7,"l",203515.6,FALSE,206607,FALSE,0,FALSE,NA,1377928.85,1377928.85,0,FALSE,TRUE,"22",0.000917175985393461
"44",277,"C","A",20230101,2023,52,2023,32,"ARG","Argentina","X","Export",76,"BRA","Brazil",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",26590567,FALSE,7,"l",26590567,FALSE,26622361,FALSE,0,FALSE,NA,89010395.23,89010395.23,0,FALSE,TRUE,"22",0.118182822422622
"45",278,"C","A",20230101,2023,52,2023,32,"ARG","Argentina","X","Export",84,"BLZ","Belize",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",11992.5,FALSE,7,"l",11992.5,FALSE,14085.5,FALSE,0,FALSE,NA,76828.06,76828.06,0,FALSE,TRUE,"22",6.25284841120316e-05
"46",279,"C","A",20230101,2023,52,2023,32,"ARG","Argentina","X","Export",100,"BGR","Bulgaria",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",74812.5,FALSE,7,"l",74812.5,FALSE,74807.8,FALSE,0,FALSE,NA,217895.77,217895.77,0,FALSE,TRUE,"22",0.000332088829149138
"47",280,"C","A",20230101,2023,52,2023,32,"ARG","Argentina","X","Export",104,"MMR","Myanmar",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",6661.5,FALSE,7,"l",6661.5,FALSE,6661.5,FALSE,0,FALSE,NA,55150.85,55150.85,0,FALSE,TRUE,"22",2.95716296853139e-05
"48",281,"C","A",20230101,2023,52,2023,32,"ARG","Argentina","X","Export",116,"KHM","Cambodia",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",28602,FALSE,7,"l",28602,FALSE,28602,FALSE,0,FALSE,NA,178675.2,178675.2,0,FALSE,TRUE,"22",0.000126970587733455
"49",282,"C","A",20230101,2023,52,2023,32,"ARG","Argentina","X","Export",124,"CAN","Canada",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",10268444.5,FALSE,7,"l",10268444.5,FALSE,10265642.5,FALSE,0,FALSE,NA,43878997.76,43878997.76,0,FALSE,TRUE,"22",0.0455715629259492
"50",283,"C","A",20230101,2023,52,2023,32,"ARG","Argentina","X","Export",144,"LKA","Sri Lanka",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",41535,FALSE,7,"l",41535,FALSE,41535,FALSE,0,FALSE,NA,157231.02,157231.02,0,FALSE,TRUE,"22",0.000184383168323533
"51",284,"C","A",20230101,2023,52,2023,32,"ARG","Argentina","X","Export",152,"CHL","Chile",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",490053,FALSE,7,"l",490053,FALSE,489246,FALSE,0,FALSE,NA,2438821.43,2438821.43,0,FALSE,TRUE,"22",0.00217187592859296
"52",285,"C","A",20230101,2023,52,2023,32,"ARG","Argentina","X","Export",156,"CHN","China",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",2219065,FALSE,7,"l",2219065,FALSE,2218135,FALSE,0,FALSE,NA,14300880.42,14300880.42,0,FALSE,TRUE,"22",0.00984681438400158
"53",286,"C","A",20230101,2023,52,2023,32,"ARG","Argentina","X","Export",170,"COL","Colombia",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",3166246,FALSE,7,"l",3166246,FALSE,3165826,FALSE,0,FALSE,NA,11586744.72,11586744.72,0,FALSE,TRUE,"22",0.0140538340941997
"54",287,"C","A",20230101,2023,52,2023,32,"ARG","Argentina","X","Export",188,"CRI","Costa Rica",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",924978.5,FALSE,7,"l",924978.5,FALSE,924811.5,FALSE,0,FALSE,NA,3698179.72,3698179.72,0,FALSE,TRUE,"22",0.00410545200305424
"55",288,"C","A",20230101,2023,52,2023,32,"ARG","Argentina","X","Export",192,"CUB","Cuba",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",24066,FALSE,7,"l",24066,FALSE,24066,FALSE,0,FALSE,NA,74315.49,74315.49,0,FALSE,TRUE,"22",0.000106834233789545
"56",289,"C","A",20230101,2023,52,2023,32,"ARG","Argentina","X","Export",196,"CYP","Cyprus",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",229131,FALSE,7,"l",229131,FALSE,227856,FALSE,0,FALSE,NA,1035924.01,1035924.01,0,FALSE,TRUE,"22",0.00101150521488071
"57",290,"C","A",20230101,2023,52,2023,32,"ARG","Argentina","X","Export",203,"CZE","Czechia",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",243891,FALSE,7,"l",243891,FALSE,243891,FALSE,0,FALSE,NA,811584.95,811584.95,0,FALSE,TRUE,"22",0.00108268829148799
"58",291,"C","A",20230101,2023,52,2023,32,"ARG","Argentina","X","Export",208,"DNK","Denmark",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",2493765,FALSE,7,"l",2493765,FALSE,2482084,FALSE,0,FALSE,NA,6187149.37,6187149.37,0,FALSE,TRUE,"22",0.0110185450910433
"59",292,"C","A",20230101,2023,52,2023,32,"ARG","Argentina","X","Export",214,"DOM","Dominican Rep.",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",321055.5,FALSE,7,"l",321055.5,FALSE,321048.5,FALSE,0,FALSE,NA,1468249.23,1468249.23,0,FALSE,TRUE,"22",0.00142520829356631
"60",293,"C","A",20230101,2023,52,2023,32,"ARG","Argentina","X","Export",218,"ECU","Ecuador",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",1531088,FALSE,7,"l",1531088,FALSE,1531228,FALSE,0,FALSE,NA,4295041.57,4295041.57,0,FALSE,TRUE,"22",0.00679747521324546
